state,category,characteristics,total,wrent,noconf,slightconf,modconf,highconf,deferred,didnottenure
VT,Presence of children under 18 years old,    No children,"58,351","11,449",340,"4,214","8,230","34,119",-,-
VT,Respondent or household member experienced loss of employment income,    Yes,"27,787","1,206",340,"5,178","12,992","8,071",-,-
VT,Respondent or household member experienced loss of employment income,    No,"53,621","11,356",-,467,"10,450","31,008",-,340
VT,Respondent or household member experienced loss of employment income,    Did not report,924,-,-,-,-,924,-,-
VT,Respondent currently employed,    Yes,"42,418","3,111",-,"3,044","6,019","29,904",-,340
VT,Respondent currently employed,    No,"39,914","9,452",340,"2,601","17,423","10,099",-,-
VT,Respondent currently employed,    Did not report,-,-,-,-,-,-,-,-
VT,Household income,"    Less than $25,000","23,227",-,340,"1,419","14,174","7,295",-,-
VT,Household income,"    $25,000 - $34,999","14,194","1,269",-,"2,218","3,767","6,940",-,-
VT,Household income,"    $35,000 - $49,999","8,838",93,-,"1,061",-,"7,684",-,-
VT,Household income,"    $50,000 - $74,999","23,763","10,473",-,-,"4,750","8,540",-,-
VT,Household income,"    $75,000 - $99,999","6,353",-,-,947,752,"4,654",-,-
VT,Household income,"    $100,000 - $149,999","4,377",-,-,-,-,"4,377",-,-
VT,Household income,"    $150,000 - $199,999",513,-,-,-,-,513,-,-
VT,Household income,"    $200,000 and above",-,-,-,-,-,-,-,-
VT,Household income,    Did not report,"1,067",727,-,-,-,-,-,340
VA,Total,Total,"2,016,203","32,849","188,047","254,267","673,466","859,819","7,755",-
VA,Age,    18 - 24,"138,561",-,"7,803","4,857","39,605","86,295",-,-
VA,Age,    25 - 39,"781,553","20,430","80,534","79,825","247,058","345,952","7,755",-
VA,Age,    40 - 54,"669,099","3,853","89,013","102,357","262,710","211,166",-,-
VA,Age,    55 - 64,"243,684","4,276","10,697","67,228","65,347","96,136",-,-
VA,Age,    65 and above,"183,305","4,289",-,-,"58,745","120,271",-,-
VA,Sex,    Male,"987,777","21,420","107,190","69,673","368,763","412,977","7,755",-
VA,Sex,    Female,"1,028,425","11,429","80,858","184,594","304,702","446,843",-,-
VA,Hispanic origin and Race,    Hispanic or Latino (may be of any race),"206,422",-,"56,239","2,755","98,925","48,503",-,-
VA,Hispanic origin and Race,"    White alone, not Hispanic","1,141,086","30,598","68,869","66,062","365,000","610,558",-,-
VA,Hispanic origin and Race,"    Black alone, not Hispanic","452,278","2,251","54,466","155,869","138,764","100,927",-,-
VA,Hispanic origin and Race,"    Asian alone, not Hispanic","83,449",-,"8,473","8,235","38,757","27,983",-,-
VA,Hispanic origin and Race,"    Two or more races + Other races, not Hispanic","132,968",-,-,"21,346","32,019","71,848","7,755",-
VA,Education,    Less than high school,"33,818",-,-,-,"6,263","27,554",-,-
VA,Education,    High school or GED,"973,439",-,"148,300","154,530","409,978","260,631",-,-
VA,Education,    Some college/associate’s degree,"572,071","22,395","35,789","75,935","199,318","230,879","7,755",-
VA,Education,    Bachelor’s degree or higher,"436,875","10,454","3,958","23,801","57,907","340,755",-,-
VA,Marital status,    Married,"853,723","22,637","68,284","57,834","261,780","443,188",-,-
VA,Marital status,    Widowed,"131,572","4,289","8,473","21,346","69,455","28,009",-,-
VA,Marital status,    Divorced/separated,"350,856","1,602","84,700","41,382","78,124","145,048",-,-
VA,Marital status,    Never married,"673,939","4,320","26,590","133,704","257,994","243,575","7,755",-
VA,Marital status,    Did not report,"6,113",-,-,-,"6,113",-,-,-
VA,Presence of children under 18 years old,    Children in household,"908,193","22,214","68,868","164,034","312,520","340,557",-,-
VA,Presence of children under 18 years old,    No children,"1,108,010","10,635","119,179","90,233","360,946","519,262","7,755",-
VA,Respondent or household member experienced loss of employment income,    Yes,"1,255,775","6,634","188,047","174,957","472,626","413,511",-,-
VA,Respondent or household member experienced loss of employment income,    No,"760,428","26,215",-,"79,310","200,840","446,308","7,755",-
VA,Respondent or household member experienced loss of employment income,    Did not report,-,-,-,-,-,-,-,-
VA,Respondent currently employed,    Yes,"1,145,510","24,706","17,629","179,513","404,135","519,526",-,-
VA,Respondent currently employed,    No,"867,509","8,142","170,418","74,754","266,147","340,293","7,755",-
VA,Respondent currently employed,    Did not report,"3,183",-,-,-,"3,183",-,-,-
VA,Household income,"    Less than $25,000","470,964","4,370","76,166","40,586","247,458","102,384",-,-
VA,Household income,"    $25,000 - $34,999","237,651","4,568","36,775","27,068","109,602","51,883","7,755",-
VA,Household income,"    $35,000 - $49,999","259,597","4,227","64,409","65,194","69,636","56,131",-,-
VA,Household income,"    $50,000 - $74,999","511,160","14,266","10,697","57,567","190,546","238,084",-,-
VA,Household income,"    $75,000 - $99,999","226,434",-,-,"23,916","21,939","180,579",-,-
VA,Household income,"    $100,000 - $149,999","160,368",742,-,"7,377","17,985","134,263",-,-
VA,Household income,"    $150,000 - $199,999","79,858",-,-,-,"13,505","66,353",-,-
VA,Household income,"    $200,000 and above","26,357","4,676",-,-,"2,794","18,887",-,-
VA,Household income,    Did not report,"43,813",-,-,"32,559",-,"11,254",-,-
WA,Total,Total,"1,856,861","123,264","115,835","253,212","431,117","910,821","16,565","6,048"
WA,Age,    18 - 24,"77,876",-,-,-,"12,379","61,164","4,332",-
WA,Age,    25 - 39,"942,453","40,120","34,286","146,629","236,028","481,205","3,296",889
WA,Age,    40 - 54,"515,326","60,184","32,617","75,743","154,696","185,601","2,424","4,062"
WA,Age,    55 - 64,"200,689","19,686","19,805","28,357","17,619","114,126",-,"1,097"
WA,Age,    65 and above,"120,517","3,273","29,127","2,483","10,395","68,725","6,513",-
WA,Sex,    Male,"817,349","98,854","1,870","85,132","250,303","372,690","6,513","1,986"
WA,Sex,    Female,"1,039,512","24,409","113,964","168,080","180,814","538,131","10,052","4,062"
WA,Hispanic origin and Race,    Hispanic or Latino (may be of any race),"368,754","89,465","68,938","65,025","61,371","73,108","10,845",-
WA,Hispanic origin and Race,"    White alone, not Hispanic","1,129,268","27,683","30,513","107,743","255,973","695,589","5,719","6,048"
WA,Hispanic origin and Race,"    Black alone, not Hispanic","73,239",-,959,"3,700","9,441","59,138",-,-
WA,Hispanic origin and Race,"    Asian alone, not Hispanic","137,686","6,116","2,995","23,213","56,281","49,082",-,-
WA,Hispanic origin and Race,"    Two or more races + Other races, not Hispanic","147,914",-,"12,428","53,531","48,050","33,904",-,-
WA,Education,    Less than high school,"167,030","18,129","43,529","9,064","7,154","89,154",-,-
WA,Education,    High school or GED,"538,835","40,286","41,054","151,404","135,899","162,834","3,296","4,062"
WA,Education,    Some college/associate’s degree,"656,709","39,225","26,974","68,685","207,224","305,664","8,937",-
WA,Education,    Bachelor’s degree or higher,"494,288","25,624","4,278","24,058","80,840","353,169","4,332","1,986"
WA,Marital status,    Married,"840,204","33,647","74,975","128,578","195,011","401,386","5,719",889
WA,Marital status,    Widowed,"52,051","1,557",-,-,"19,695","30,799",-,-
WA,Marital status,    Divorced/separated,"345,531","40,650","30,391","41,341","95,441","131,194","6,513",-
WA,Marital status,    Never married,"615,472","47,410","10,469","83,293","120,969","343,840","4,332","5,159"
WA,Marital status,    Did not report,"3,603",-,-,-,-,"3,603",-,-
WA,Presence of children under 18 years old,    Children in household,"632,554","46,766","97,992","94,279","153,436","235,573","4,508",-
WA,Presence of children under 18 years old,    No children,"1,224,307","76,498","17,843","158,933","277,681","675,248","12,057","6,048"
WA,Respondent or household member experienced loss of employment income,    Yes,"874,489","97,852","107,981","124,253","235,568","301,252","2,424","5,159"
WA,Respondent or household member experienced loss of employment income,    No,"979,077","25,412","7,853","128,959","195,549","609,570","10,845",889
WA,Respondent or household member experienced loss of employment income,    Did not report,"3,296",-,-,-,-,-,"3,296",-
WA,Respondent currently employed,    Yes,"1,014,073","35,198","10,107","95,051","277,127","580,463","14,141","1,986"
WA,Respondent currently employed,    No,"842,789","88,066","105,727","158,161","153,990","330,359","2,424","4,062"
WA,Respondent currently employed,    Did not report,-,-,-,-,-,-,-,-
WA,Household income,"    Less than $25,000","367,217","60,322","71,977","61,352","84,229","89,337",-,-
WA,Household income,"    $25,000 - $34,999","253,724","6,480","8,333","90,613","44,476","103,821",-,-
WA,Household income,"    $35,000 - $49,999","229,744","35,007","11,529","24,330","25,224","129,321","4,332",-
WA,Household income,"    $50,000 - $74,999","384,583","1,557","22,783","51,388","129,493","174,853","4,508",-
WA,Household income,"    $75,000 - $99,999","229,401","19,898",-,"19,454","83,817","106,232",-,-
WA,Household income,"    $100,000 - $149,999","247,677",-,-,"6,074","51,848","187,446","1,211","1,097"
WA,Household income,"    $150,000 - $199,999","77,387",-,-,-,"12,029","64,469",-,889
WA,Household income,"    $200,000 and above","42,523",-,-,-,-,"42,523",-,-
WA,Household income,    Did not report,"24,607",-,"1,213",-,-,"12,819","6,513","4,062"
WV,Total,Total,"238,661","37,377","21,933","34,200","33,152","111,257",742,-
WV,Age,    18 - 24,"14,125",-,-,"11,610",979,"1,537",-,-
WV,Age,    25 - 39,"65,554","12,371","2,236","4,673","10,667","35,607",-,-
WV,Age,    40 - 54,"99,424","3,780","19,697","17,917","10,353","47,314",363,-
WV,Age,    55 - 64,"25,293","3,982",-,-,"3,428","17,505",378,-
WV,Age,    65 and above,"34,265","17,243",-,-,"7,726","9,295",-,-
WV,Sex,    Male,"106,081","18,714","19,697","14,600","1,297","51,773",-,-
WV,Sex,    Female,"132,580","18,663","2,236","19,600","31,855","59,484",742,-
WV,Hispanic origin and Race,    Hispanic or Latino (may be of any race),"5,442",-,-,-,-,"5,442",-,-
WV,Hispanic origin and Race,"    White alone, not Hispanic","220,117","36,481","21,933","32,001","31,422","97,539",742,-
WV,Hispanic origin and Race,"    Black alone, not Hispanic","9,141",895,-,-,835,"7,411",-,-
WV,Hispanic origin and Race,"    Asian alone, not Hispanic",866,-,-,-,-,866,-,-
WV,Hispanic origin and Race,"    Two or more races + Other races, not Hispanic","3,094",-,-,"2,199",895,-,-,-
WV,Education,    Less than high school,"7,987","6,252",-,-,"1,735",-,-,-
WV,Education,    High school or GED,"140,516","20,021","20,577","24,992","22,121","52,804",-,-
WV,Education,    Some college/associate’s degree,"50,466","5,176","1,355","5,296","3,522","34,374",742,-
WV,Education,    Bachelor’s degree or higher,"39,693","5,928",-,"3,912","5,773","24,079",-,-
WV,Marital status,    Married,"93,764","28,548",-,"6,406","17,639","41,171",-,-
WV,Marital status,    Widowed,"17,920",-,"1,204",-,"6,327","10,025",363,-
WV,Marital status,    Divorced/separated,"62,868","1,269","19,697","7,137","5,400","28,987",378,-
WV,Marital status,    Never married,"64,108","7,560","1,032","20,656","3,786","31,073",-,-
WV,Marital status,    Did not report,-,-,-,-,-,-,-,-
WV,Presence of children under 18 years old,    Children in household,"94,044","12,831","1,355","23,528","13,825","42,504",-,-
WV,Presence of children under 18 years old,    No children,"144,617","24,546","20,577","10,672","19,327","68,753",742,-
WV,Respondent or household member experienced loss of employment income,    Yes,"98,863","16,127","21,052","18,754","16,240","26,311",378,-
WV,Respondent or household member experienced loss of employment income,    No,"139,798","21,250",881,"15,446","16,912","84,946",363,-
WV,Respondent or household member experienced loss of employment income,    Did not report,-,-,-,-,-,-,-,-
WV,Respondent currently employed,    Yes,"116,683","10,046",881,"26,607","18,445","60,705",-,-
WV,Respondent currently employed,    No,"121,978","27,331","21,052","7,593","14,707","50,553",742,-
WV,Respondent currently employed,    Did not report,-,-,-,-,-,-,-,-
WV,Household income,"    Less than $25,000","95,264","10,800","1,355","25,778","10,902","46,050",378,-
WV,Household income,"    $25,000 - $34,999","42,300","1,840","20,577","1,262","8,838","9,419",363,-
WV,Household income,"    $35,000 - $49,999","54,978","17,264",-,"5,961","11,036","20,717",-,-
WV,Household income,"    $50,000 - $74,999","27,150","2,176",-,"1,199","1,670","22,104",-,-
WV,Household income,"    $75,000 - $99,999","8,778","4,760",-,-,-,"4,018",-,-
WV,Household income,"    $100,000 - $149,999","5,727",536,-,-,706,"4,485",-,-
WV,Household income,"    $150,000 - $199,999","4,273",-,-,-,-,"4,273",-,-
WV,Household income,"    $200,000 and above",191,-,-,-,-,191,-,-
WV,Household income,    Did not report,-,-,-,-,-,-,-,-
WI,Total,Total,"1,332,652","26,631","82,639","146,748","345,935","696,747",-,"33,951"
WI,Age,    18 - 24,"45,836",-,-,-,"9,232","36,605",-,-
WI,Age,    25 - 39,"521,575","13,249","4,177","78,341","127,912","263,946",-,"33,951"
WI,Age,    40 - 54,"322,696","8,821","31,298","51,264","87,295","144,019",-,-
WI,Age,    55 - 64,"205,855","4,562","42,264",-,"53,544","105,485",-,-
WI,Age,    65 and above,"236,690",-,"4,900","17,144","67,953","146,693",-,-
WI,Sex,    Male,"578,009","8,821","16,362","52,742","186,405","313,678",-,-
WI,Sex,    Female,"754,643","17,810","66,277","94,006","159,530","383,069",-,"33,951"
WI,Hispanic origin and Race,    Hispanic or Latino (may be of any race),"119,342",-,-,"6,833","19,525","91,956",-,"1,027"
WI,Hispanic origin and Race,"    White alone, not Hispanic","991,356","24,737","40,375","113,873","242,603","536,844",-,"32,924"
WI,Hispanic origin and Race,"    Black alone, not Hispanic","82,003","1,894","42,264","5,583","12,157","20,105",-,-
WI,Hispanic origin and Race,"    Asian alone, not Hispanic","125,065",-,-,"20,459","71,650","32,956",-,-
WI,Hispanic origin and Race,"    Two or more races + Other races, not Hispanic","14,885",-,-,-,-,"14,885",-,-
WI,Education,    Less than high school,"99,551",-,-,"7,656","57,603","34,292",-,-
WI,Education,    High school or GED,"605,008",-,"55,471","23,475","203,252","322,810",-,-
WI,Education,    Some college/associate’s degree,"382,835","13,249","25,440","76,490","69,443","165,289",-,"32,924"
WI,Education,    Bachelor’s degree or higher,"245,258","13,382","1,728","39,128","15,637","174,356",-,"1,027"
WI,Marital status,    Married,"479,819","10,306",-,"50,774","174,994","243,745",-,-
WI,Marital status,    Widowed,"47,377",-,-,-,"2,857","44,520",-,-
WI,Marital status,    Divorced/separated,"349,256","6,163","78,463","60,419","35,710","168,501",-,-
WI,Marital status,    Never married,"456,200","10,162","4,177","35,555","132,375","239,980",-,"33,951"
WI,Marital status,    Did not report,-,-,-,-,-,-,-,-
WI,Presence of children under 18 years old,    Children in household,"595,152","18,994","73,562","72,764","181,264","214,618",-,"33,951"
WI,Presence of children under 18 years old,    No children,"737,500","7,637","9,077","73,985","164,672","482,129",-,-
WI,Respondent or household member experienced loss of employment income,    Yes,"712,676","8,068","38,647","113,712","290,256","228,044",-,"33,951"
WI,Respondent or household member experienced loss of employment income,    No,"619,975","18,563","43,993","33,037","55,679","468,703",-,-
