state,category,characteristics,total,wrent,noconf,slightconf,modconf,highconf,deferred,didnottenure
VA,Age,    40 - 54,"458,896","38,855","25,095","76,313","107,601","210,044",990,"199,837"
VA,Age,    55 - 64,"296,355","3,832","18,838","84,659","128,988","58,954","1,085","127,438"
VA,Age,    65 and above,"140,762","20,433","7,503","3,928","16,538","92,359",-,"120,936"
VA,Sex,    Male,"1,000,902","55,468","47,517","126,465","263,163","501,840","6,449","369,689"
VA,Sex,    Female,"1,033,748","44,628","98,235","165,640","275,253","446,590","3,403","346,116"
VA,Hispanic origin and Race,    Hispanic or Latino (may be of any race),"227,398","1,414","55,223","31,121","44,557","95,083",-,"75,509"
VA,Hispanic origin and Race,"    White alone, not Hispanic","1,072,971","73,528","40,465","90,959","236,551","627,795","3,673","394,433"
VA,Hispanic origin and Race,"    Black alone, not Hispanic","584,169","19,511","45,816","147,207","217,062","154,572",-,"179,266"
VA,Hispanic origin and Race,"    Asian alone, not Hispanic","54,143","5,183","1,192","7,444","16,326","23,184",815,"29,755"
VA,Hispanic origin and Race,"    Two or more races + Other races, not Hispanic","95,970",461,"3,055","15,374","23,920","47,796","5,364","36,842"
VA,Education,    Less than high school,"67,146",-,"13,294","14,850","14,942","24,059",-,-
VA,Education,    High school or GED,"762,641","45,578","53,718","133,237","274,736","255,373",-,"426,265"
VA,Education,    Some college/associateÍs degree,"630,441","27,913","41,103","115,754","179,479","258,145","8,047","128,043"
VA,Education,    BachelorÍs degree or higher,"574,423","26,605","37,637","28,263","69,260","410,853","1,804","161,497"
VA,Marital status,    Married,"755,790","71,681","60,957","79,025","201,690","340,023","2,413","382,555"
VA,Marital status,    Widowed,"63,608",-,"2,155","24,372","12,364","24,716",-,"4,661"
VA,Marital status,    Divorced/separated,"391,194","7,667","46,340","88,110","122,226","125,591","1,260","70,921"
VA,Marital status,    Never married,"813,042","20,748","36,300","89,580","202,137","458,100","6,179","208,127"
VA,Marital status,    Did not report,"11,017",-,-,"11,017",-,-,-,"49,542"
VA,Presence of children under 18 years old,    Children in household,"829,539","26,257","95,648","127,078","234,163","342,991","3,403","337,267"
VA,Presence of children under 18 years old,    No children,"1,205,112","73,839","50,104","165,026","304,254","605,440","6,449","378,538"
VA,Respondent or household member experienced loss of employment income ,    Yes,"904,830","19,546","136,159","181,244","273,122","291,356","3,403","216,849"
VA,Respondent or household member experienced loss of employment income,    No,"1,127,561","80,550","9,593","110,860","265,294","654,815","6,449","450,590"
VA,Respondent or household member experienced loss of employment income,    Did not report,"2,260",-,-,-,-,"2,260",-,"48,366"
VA,Respondent currently employed,    Yes,"1,362,519","49,795","53,463","176,712","353,890","724,441","4,217","433,342"
VA,Respondent currently employed,    No,"672,132","50,300","92,289","115,393","184,527","223,989","5,634","229,538"
VA,Respondent currently employed,    Did not report,-,-,-,-,-,-,-,"52,925"
VA,Household income,"    Less than $25,000","352,435","5,634","64,698","59,576","120,723","101,803",-,-
VA,Household income,"    $25,000 - $34,999","299,598","35,443","29,071","57,031","110,877","61,541","5,634",-
VA,Household income,"    $35,000 - $49,999","341,595","18,082","42,845","63,083","97,087","118,085","2,413",-
VA,Household income,"    $50,000 - $74,999","430,851","18,716","8,650","74,064","137,238","192,183",-,"7,141"
VA,Household income,"    $75,000 - $99,999","228,179","5,445",487,"18,425","18,886","184,121",815,"4,956"
VA,Household income,"    $100,000 - $149,999","195,600","16,232",-,"4,644","42,387","132,337",-,"1,172"
VA,Household income,"    $150,000 - $199,999","79,776",544,-,"4,265","3,311","71,657",-,-
VA,Household income,"    $200,000 and above","69,926",-,-,-,-,"68,937",990,-
VA,Household income,    Did not report,"36,691",-,-,"11,017","7,907","17,767",-,"702,536"
WA,Total,Total,"1,865,911","117,343","164,795","196,121","371,541","1,001,458","11,846","515,568"
WA,Age,    18 - 24,"275,135","9,138","3,900","28,134","27,949","206,015",-,"12,806"
WA,Age,    25 - 39,"886,726","68,440","107,275","96,615","167,705","438,519","5,365","214,877"
WA,Age,    40 - 54,"350,178","26,054","33,036","52,826","84,142","152,514","1,606","128,840"
WA,Age,    55 - 64,"142,617","5,933","12,244","9,638","31,054","80,557","3,192","79,675"
WA,Age,    65 and above,"211,255","7,777","8,341","8,908","60,692","123,853","1,683","79,371"
WA,Sex,    Male,"879,748","63,432","97,231","41,368","139,092","531,315","7,310","290,338"
WA,Sex,    Female,"986,162","53,911","67,564","154,753","232,449","470,143","4,535","225,230"
WA,Hispanic origin and Race,    Hispanic or Latino (may be of any race),"287,951","71,268","23,771","68,228","66,197","58,487",-,"81,268"
WA,Hispanic origin and Race,"    White alone, not Hispanic","1,104,300","35,123","68,596","73,740","198,975","714,897","10,163","349,655"
WA,Hispanic origin and Race,"    Black alone, not Hispanic","109,392","2,713","19,150","12,388","15,340","59,801",-,"33,925"
WA,Hispanic origin and Race,"    Asian alone, not Hispanic","143,827","5,527","27,277","13,239","30,167","65,935","1,683","29,324"
WA,Hispanic origin and Race,"    Two or more races + Other races, not Hispanic","220,441","2,713","26,002","28,526","60,862","102,338",-,"21,397"
WA,Education,    Less than high school,"92,130","6,662","39,172","4,609","30,072","11,615",-,"15,112"
WA,Education,    High school or GED,"628,620","63,911","64,704","68,057","131,672","297,085","3,192","192,269"
WA,Education,    Some college/associateÍs degree,"668,777","34,807","44,772","95,396","149,737","340,777","3,289","160,749"
WA,Education,    BachelorÍs degree or higher,"476,383","11,963","16,148","28,058","60,060","351,981","5,365","147,438"
WA,Marital status,    Married,"784,704","34,601","57,942","80,669","125,147","477,622","5,915","250,642"
WA,Marital status,    Widowed,"29,104",-,-,-,"6,678","22,426",-,"22,220"
WA,Marital status,    Divorced/separated,"389,130","29,512","30,487","39,945","144,327","141,667","3,192","52,616"
WA,Marital status,    Never married,"659,078","53,229","75,226","75,508","95,389","356,988","2,738","155,303"
WA,Marital status,    Did not report,"3,895",-,"1,140",-,-,"2,755",-,"34,788"
WA,Presence of children under 18 years old,    Children in household,"667,220","44,133","68,718","93,736","145,797","311,552","3,286","204,330"
WA,Presence of children under 18 years old,    No children,"1,198,691","73,210","96,078","102,386","225,744","689,906","8,560","311,239"
WA,Respondent or household member experienced loss of employment income ,    Yes,"1,015,744","54,019","148,081","141,167","248,387","417,872","6,218","270,150"
WA,Respondent or household member experienced loss of employment income,    No,"850,167","63,324","16,715","54,955","123,154","583,585","5,627","213,183"
WA,Respondent or household member experienced loss of employment income,    Did not report,-,-,-,-,-,-,-,"32,236"
WA,Respondent currently employed,    Yes,"1,051,463","55,136","51,895","84,148","158,954","691,908","6,615","277,085"
WA,Respondent currently employed,    No,"814,448","62,206","112,900","111,973","212,587","309,550","5,231","196,093"
WA,Respondent currently employed,    Did not report,-,-,-,-,-,-,-,"42,390"
WA,Household income,"    Less than $25,000","394,762","68,258","71,595","55,693","73,051","124,482","1,683","14,465"
WA,Household income,"    $25,000 - $34,999","268,595",-,"23,418","59,575","88,770","96,172",659,-
WA,Household income,"    $35,000 - $49,999","338,767","33,196","18,442","38,923","67,321","178,806","2,080","1,454"
WA,Household income,"    $50,000 - $74,999","365,388","4,813","29,168","27,281","81,908","219,329","2,889",-
WA,Household income,"    $75,000 - $99,999","201,811","8,798","15,980","8,367","41,037","123,094","4,535",-
WA,Household income,"    $100,000 - $149,999","148,644",-,"6,191","1,333","12,937","128,182",-,-
WA,Household income,"    $150,000 - $199,999","67,690",-,-,"3,103","1,436","63,152",-,-
WA,Household income,"    $200,000 and above","51,598",-,-,"1,846","3,828","45,924",-,-
WA,Household income,    Did not report,"28,656","2,277",-,-,"1,254","22,317",-,"499,650"
WV,Total,Total,"279,276","27,607","33,131","46,477","53,814","113,695",884,"140,466"
WV,Age,    18 - 24,"23,364",-,"7,864","1,061","8,262","6,178",-,"19,012"
WV,Age,    25 - 39,"94,482","8,361","14,149","29,363","17,709","22,315",-,"37,795"
WV,Age,    40 - 54,"74,825","4,061","8,462","13,130","13,798","33,407",884,"21,512"
WV,Age,    55 - 64,"33,596","5,174","2,656","2,923","5,856","16,987",-,"24,584"
WV,Age,    65 and above,"53,010","10,011",-,-,"8,190","34,808",-,"37,562"
WV,Sex,    Male,"126,187","14,690","11,791","29,727","20,849","48,048",-,"84,044"
WV,Sex,    Female,"153,089","12,918","21,340","16,751","32,965","65,647",884,"56,422"
WV,Hispanic origin and Race,    Hispanic or Latino (may be of any race),"17,544",542,439,"7,173",529,"8,861",-,"15,534"
WV,Hispanic origin and Race,"    White alone, not Hispanic","242,427","23,625","30,748","38,981","47,600","98,005",884,"110,413"
WV,Hispanic origin and Race,"    Black alone, not Hispanic","13,044","2,588","1,944",323,"2,512","4,593",-,"12,618"
WV,Hispanic origin and Race,"    Asian alone, not Hispanic","1,000",-,-,-,-,"1,000",-,"1,681"
WV,Hispanic origin and Race,"    Two or more races + Other races, not Hispanic","5,261",852,-,-,"3,173","1,236",-,219
WV,Education,    Less than high school,"15,463","1,681","2,887","4,112","2,816","3,967",-,"26,502"
WV,Education,    High school or GED,"145,210","13,437","19,386","24,477","22,087","65,823",-,"55,709"
WV,Education,    Some college/associateÍs degree,"84,271","3,068","10,276","13,559","25,890","27,256",555,"31,586"
WV,Education,    BachelorÍs degree or higher,"34,332","9,422",583,"4,328","3,021","16,650",329,"26,669"
WV,Marital status,    Married,"125,335","19,302","13,575","21,098","13,393","56,883",-,"61,705"
WV,Marital status,    Widowed,"7,002",867,-,592,"2,614","2,639",290,"12,716"
WV,Marital status,    Divorced/separated,"79,974","7,439","4,378","10,970","21,527","35,332",329,"23,199"
WV,Marital status,    Never married,"66,965",-,"15,178","13,817","16,280","18,841",265,"40,623"
WV,Marital status,    Did not report,-,-,-,-,-,-,-,"2,223"
WV,Presence of children under 18 years old,    Children in household,"105,761","10,941","11,733","31,700","26,686","24,436",265,"58,768"
WV,Presence of children under 18 years old,    No children,"173,515","16,667","21,398","14,777","27,128","89,259",619,"81,697"
WV,Respondent or household member experienced loss of employment income ,    Yes,"117,191","7,469","19,501","29,701","32,650","27,605",265,"59,223"
WV,Respondent or household member experienced loss of employment income,    No,"162,086","20,138","13,630","16,776","21,164","86,090",619,"80,103"
WV,Respondent or household member experienced loss of employment income,    Did not report,-,-,-,-,-,-,-,"1,139"
WV,Respondent currently employed,    Yes,"133,575","10,829","11,036","29,331","29,758","48,624",329,"67,016"
WV,Respondent currently employed,    No,"145,701","16,778","22,095","17,146","24,056","65,071",555,"72,310"
WV,Respondent currently employed,    Did not report,-,-,-,-,-,-,-,"1,139"
WV,Household income,"    Less than $25,000","90,082","1,939","11,003","22,940","21,535","32,399",265,-
WV,Household income,"    $25,000 - $34,999","48,104","3,325","14,449","12,694","9,108","8,237",290,-
WV,Household income,"    $35,000 - $49,999","60,040","7,632","4,334","9,737","8,880","29,128",329,-
WV,Household income,"    $50,000 - $74,999","27,691","1,267","3,345",315,"2,907","19,857",-,"1,153"
WV,Household income,"    $75,000 - $99,999","23,529","6,549",-,790,"4,915","11,275",-,-
WV,Household income,"    $100,000 - $149,999","3,595",208,-,-,"2,754",633,-,-
WV,Household income,"    $150,000 - $199,999","8,428",-,-,-,-,"8,428",-,-
WV,Household income,"    $200,000 and above","5,255","5,006",-,-,249,-,-,-
WV,Household income,    Did not report,"12,553","1,681",-,-,"3,466","3,739",-,"139,313"
WI,Total,Total,"1,345,362","104,125","85,293","194,010","418,199","531,518","12,217","478,192"
WI,Age,    18 - 24,"148,739",-,"16,881","2,546","94,836","34,476",-,"46,966"
WI,Age,    25 - 39,"595,796","66,644","33,630","104,558","143,662","238,230","9,072","108,326"
WI,Age,    40 - 54,"320,716","9,129","31,501","80,030","95,000","105,055",-,"120,508"
WI,Age,    55 - 64,"125,830","28,352","3,281",-,"37,177","53,876","3,144","60,447"
WI,Age,    65 and above,"154,281",-,-,"6,876","47,524","99,881",-,"141,944"
WI,Sex,    Male,"669,780","68,754","17,705","111,107","223,276","248,938",-,"246,444"
WI,Sex,    Female,"675,582","35,371","67,588","82,903","194,923","282,581","12,217","231,748"
WI,Hispanic origin and Race,    Hispanic or Latino (may be of any race),"119,319",-,"6,992","60,166","1,441","50,720",-,"10,515"
WI,Hispanic origin and Race,"    White alone, not Hispanic","946,598","63,758","44,204","74,911","316,956","441,232","5,537","387,327"
WI,Hispanic origin and Race,"    Black alone, not Hispanic","144,136","16,965","24,343","23,801","70,343","8,684",-,"41,359"
WI,Hispanic origin and Race,"    Asian alone, not Hispanic","41,621",-,-,"26,660",-,"14,961",-,"32,334"
WI,Hispanic origin and Race,"    Two or more races + Other races, not Hispanic","93,687","23,403","9,754","8,471","29,459","15,921","6,679","6,655"
WI,Education,    Less than high school,"83,332","2,654","31,594","4,038","18,453","19,914","6,679","34,903"
WI,Education,    High school or GED,"573,046","67,965","15,665","118,061","177,459","193,896",-,"183,446"
WI,Education,    Some college/associateÍs degree,"452,391","30,210","30,746","58,168","145,582","182,146","5,537","155,340"
WI,Education,    BachelorÍs degree or higher,"236,593","3,295","7,287","13,742","76,706","135,562",-,"104,503"
WI,Marital status,    Married,"397,045","5,640","18,087","48,977","102,480","219,468","2,393","236,060"
WI,Marital status,    Widowed,"15,612",-,-,"4,676",947,"9,990",-,"12,027"
WI,Marital status,    Divorced/separated,"297,040","37,149","8,755","41,719","92,083","117,333",-,"65,020"
WI,Marital status,    Never married,"635,665","61,336","58,451","98,638","222,689","184,727","9,824","124,734"
WI,Marital status,    Did not report,-,-,-,-,-,-,-,"40,351"
WI,Presence of children under 18 years old,    Children in household,"564,208","77,074","70,469","109,684","136,453","158,310","12,217","185,727"
WI,Presence of children under 18 years old,    No children,"781,154","27,051","14,824","84,325","281,746","373,208",-,"292,465"
WI,Respondent or household member experienced loss of employment income ,    Yes,"704,550","81,118","53,244","172,422","227,809","160,885","9,072","180,616"
WI,Respondent or household member experienced loss of employment income,    No,"640,812","23,007","32,049","21,587","190,390","370,634","3,144","270,401"
WI,Respondent or household member experienced loss of employment income,    Did not report,-,-,-,-,-,-,-,"27,175"
WI,Respondent currently employed,    Yes,"644,113","31,933","16,940","67,955","222,799","298,949","5,537","197,500"
WI,Respondent currently employed,    No,"701,249","72,192","68,353","126,055","195,400","232,570","6,679","253,516"
